Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
1561,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1562,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1563,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1564,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1565,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.879,2.480,0.879,0.918,2.031
1566,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1567,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1568,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1569,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1570,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1571,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1572,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1573,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1574,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.480,0.879,0.918,2.031
1575,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1576,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1577,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1578,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1579,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1580,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1581,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1582,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1583,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.879,0.918,2.031
1584,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1585,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1586,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1587,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1588,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1589,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1590,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1591,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1592,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1593,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1594,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1595,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1596,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1597,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1598,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1599,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1600,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1601,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1602,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1603,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1604,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1605,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1606,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1607,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1608,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1609,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1610,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1611,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1612,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1613,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1614,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1615,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1616,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1617,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1618,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1619,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1620,49.412,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1621,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1622,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1623,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1624,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1625,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1626,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1627,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1628,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1629,49.412,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1630,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1631,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1632,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1633,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1634,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1635,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1636,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1637,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1638,49.412,0,17.255,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1639,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1640,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1641,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1642,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1643,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1644,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1645,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1646,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1647,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1648,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1649,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1650,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1651,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1652,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1653,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1654,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1655,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1656,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1657,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1658,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1659,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1660,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1661,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1662,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1663,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1664,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1665,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1666,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1667,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1668,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1669,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1670,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1671,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1672,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1673,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1674,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1675,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1676,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1677,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1678,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1679,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1680,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1681,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1682,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1683,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1684,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1685,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1686,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1687,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1688,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1689,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1690,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1691,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1692,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1693,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1694,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1695,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1696,Incmpl,Enable,OFF,OFF,212,1191.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
1697,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,17.500,73,ON,13.750,15,0.136,2899,13,21
1698,-3,OFF,0,0,8.680,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.016,0.996,0.660,0.210,425.699
1699,366.043,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,3.125
1700,ON,OFF,1150,0,OFF,OFF,OFF,ON,Gasoline,0.979,OFF,OFF,0.684,ON,1.094,17.255,16,0,0.859,0.859,2.461,0.859,0.918,2.031
1701,49.412,0,17.255,5,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
1702,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1703,OFF,ON,ON,0.995,0.997,0.008,0.016,3.322,3.308,0,97,51199.219,14.003,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1704,Incmpl,Enable,Avail,534.800,265.600,534.800,265.600,ON,Avail,Compl,Enable,51,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
